Representation,Number Of Cities,Population Size,Child Population Size,Generation Gap,Mutation Rate,Algorithm,Selection,Termination,City Coordinates,Original Solution,Final Solution,Algorithm Efficiency,Checked
Pa,30,8000,15,45,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[14, 12, 2, 17, 19, 5, 10, 11, 28, 1, 21, 15, 13, 29, 24, 8, 25, 27, 23, 16, 9, 18, 30, 22, 6, 26, 20, 4, 7, 3]",121,TRUE
Pa,30,8000,15,50,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[13, 14, 12, 2, 17, 19, 5, 10, 11, 28, 1, 21, 15, 30, 9, 18, 3, 7, 4, 20, 26, 6, 22, 23, 16, 27, 25, 8, 24, 29]",101,TRUE
Pa,30,8000,15,55,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[9, 18, 3, 14, 12, 21, 15, 20, 4, 7, 26, 13, 29, 24, 8, 25, 27, 16, 23, 22, 6, 1, 28, 11, 10, 5, 19, 17, 2, 30]",109,TRUE
Pa,30,8000,15,60,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[14, 3, 18, 9, 30, 22, 23, 16, 27, 25, 8, 24, 6, 26, 20, 7, 12, 2, 17, 19, 21, 15, 29, 13, 1, 28, 11, 10, 5, 4]",102,TRUE
Pa,30,8000,15,65,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[16, 30, 9, 18, 3, 14, 12, 2, 17, 19, 5, 10, 11, 28, 1, 21, 15, 4, 7, 20, 26, 6, 8, 24, 13, 29, 25, 27, 22, 23]",148,TRUE
Pa,30,8000,15,70,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[19, 5, 10, 11, 28, 1, 13, 29, 25, 24, 26, 21, 15, 20, 18, 9, 22, 8, 6, 4, 7, 27, 23, 16, 30, 3, 14, 12, 2, 17]",95,TRUE
Pa,30,8000,15,75,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[5, 2, 17, 19, 4, 26, 6, 22, 23, 27, 25, 29, 13, 24, 8, 16, 30, 9, 18, 3, 14, 12, 7, 20, 15, 21, 1, 28, 11, 10]",116,TRUE
Pa,30,8000,15,80,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[18, 14, 12, 4, 15, 20, 7, 3, 9, 22, 23, 16, 27, 25, 29, 13, 24, 8, 6, 26, 21, 1, 28, 11, 10, 5, 19, 17, 2, 30]",104,TRUE
Pa,30,8000,15,85,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[28, 1, 21, 15, 20, 4, 7, 14, 3, 18, 9, 30, 26, 6, 24, 13, 29, 8, 25, 27, 16, 23, 22, 12, 2, 17, 19, 5, 10, 11]",121,TRUE
Pa,30,8000,15,90,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[6, 12, 2, 17, 19, 5, 15, 26, 13, 1, 28, 11, 10, 21, 20, 4, 7, 9, 18, 3, 14, 30, 22, 23, 16, 27, 25, 29, 24, 8]",98,TRUE
Pa,30,8000,15,95,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[22, 16, 27, 25, 8, 24, 29, 13, 1, 28, 11, 10, 5, 21, 15, 26, 20, 7, 4, 19, 17, 2, 12, 14, 3, 18, 9, 30, 6, 23]",125,TRUE
Pa,30,8000,15,65,0,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[19, 14, 3, 18, 9, 30, 6, 8, 24, 29, 13, 26, 20, 4, 7, 12, 22, 23, 16, 27, 25, 15, 21, 1, 28, 11, 10, 5, 17, 2]",102,TRUE
Pa,30,8000,15,65,0.0001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[19, 7, 6, 26, 15, 21, 1, 28, 11, 10, 5, 4, 12, 3, 18, 9, 30, 22, 23, 16, 27, 25, 8, 24, 29, 13, 20, 14, 2, 17]",95,TRUE
Pa,30,8000,15,65,0.0005,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[17, 5, 21, 10, 11, 28, 1, 13, 29, 8, 22, 30, 12, 14, 3, 18, 9, 16, 23, 27, 25, 24, 6, 26, 15, 20, 7, 4, 19, 2]",111,TRUE
Pa,30,8000,15,65,0.001,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[1, 28, 11, 10, 5, 20, 7, 19, 17, 2, 12, 14, 3, 18, 9, 30, 22, 23, 16, 27, 25, 29, 13, 24, 8, 6, 26, 4, 15, 21]",125,TRUE
Pa,30,8000,15,65,0.005,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[4, 7, 9, 15, 21, 5, 10, 11, 28, 1, 13, 26, 27, 16, 22, 30, 18, 3, 14, 2, 17, 19, 12, 23, 25, 29, 24, 8, 6, 20]",79,TRUE
Pa,30,8000,15,65,0.01,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[11, 28, 1, 21, 30, 9, 18, 3, 2, 17, 19, 12, 14, 22, 23, 16, 27, 6, 24, 8, 25, 29, 13, 26, 15, 7, 20, 4, 5, 10]",103,TRUE
Pa,30,8000,15,65,0.05,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[13, 26, 6, 23, 22, 30, 9, 18, 3, 14, 7, 1, 28, 11, 10, 5, 21, 15, 20, 4, 19, 17, 2, 12, 16, 27, 25, 8, 24, 29]",100,TRUE
Pa,30,8000,15,65,0.1,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[26, 1, 28, 11, 10, 5, 21, 12, 14, 30, 9, 18, 3, 2, 17, 19, 4, 6, 24, 13, 29, 8, 25, 27, 16, 23, 22, 7, 20, 15]",97,TRUE
Pa,30,8000,15,65,0.5,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[22, 23, 16, 27, 25, 8, 29, 13, 24, 6, 7, 4, 20, 15, 26, 1, 28, 11, 10, 21, 5, 19, 17, 2, 12, 14, 3, 18, 9, 30]",130,TRUE
Pa,30,8000,15,65,1,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[28, 13, 20, 3, 2, 17, 5, 1, 7, 9, 12, 22, 30, 23, 14, 4, 27, 6, 26, 25, 19, 10, 11, 29, 8, 16, 18, 15, 24, 21]","[1, 21, 15, 20, 26, 22, 27, 18, 16, 9, 30, 3, 12, 19, 17, 2, 14, 7, 4, 6, 24, 29, 8, 23, 25, 13, 11, 10, 5, 28]",60,TRUE
Pa,30,5000,15,65,0.5,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[7, 22, 12, 15, 4, 21, 5, 19, 2, 14, 27, 30, 18, 3, 8, 25, 10, 11, 13, 29, 20, 23, 9, 24, 6, 16, 26, 17, 28, 1]","[1, 28, 11, 10, 5, 26, 6, 13, 29, 24, 8, 25, 27, 16, 23, 22, 30, 9, 18, 3, 14, 12, 2, 17, 19, 7, 4, 20, 15, 21]",118,TRUE
Pa,30,10000,15,65,0.5,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[22, 23, 18, 9, 11, 24, 13, 20, 1, 21, 4, 7, 19, 3, 30, 25, 16, 27, 8, 10, 5, 15, 12, 2, 17, 14, 28, 6, 29, 26]","[12, 7, 20, 1, 28, 11, 10, 21, 15, 4, 2, 17, 19, 5, 26, 6, 24, 13, 29, 8, 25, 27, 16, 23, 22, 30, 9, 18, 3, 14]",106,TRUE
Pa,30,15000,15,65,0.5,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[3, 19, 2, 4, 30, 15, 27, 16, 14, 10, 11, 21, 20, 25, 24, 8, 6, 22, 9, 23, 12, 29, 13, 7, 18, 28, 1, 26, 5, 17]","[16, 23, 22, 27, 25, 8, 29, 13, 24, 6, 26, 15, 2, 17, 19, 5, 10, 11, 28, 1, 21, 20, 4, 7, 12, 14, 3, 18, 9, 30]",118,TRUE
Pa,30,5000,15,65,0.5,RoPBPaExPaRe30,"['Ro', None]","['Re', 99.6]","[(657, 6), (872, 974), (323, 921), (517, 532), (857, 519), (279, 422), (500, 536), (156, 348), (227, 730), (993, 296), (997, 190), (490, 768), (225, 72), (426, 785), (554, 394), (74, 683), (828, 886), (258, 785), (809, 784), (504, 505), (644, 354), (183, 625), (140, 621), (208, 300), (40, 417), (398, 336), (123, 556), (827, 44), (90, 187), (252, 702), (864, 603), (157, 331), (151, 590), (995, 698), (646, 723), (12, 897), (567, 609), (497, 543), (44, 110), (118, 165), (138, 797), (67, 619), (804, 176), (854, 206), (260, 850), (572, 913), (162, 484), (958, 8), (15, 490), (128, 788)]","[11, 1, 10, 17, 15, 4, 21, 26, 9, 30, 23, 16, 14, 22, 8, 27, 25, 12, 20, 24, 29, 13, 19, 2, 7, 6, 5, 3, 18, 28]","[10, 5, 21, 15, 13, 29, 24, 6, 9, 30, 18, 3, 14, 12, 19, 17, 2, 4, 20, 7, 22, 23, 16, 27, 25, 8, 26, 1, 28, 11]",90,TRUE
